unit_name,month,Expiry Return Amt,Expiry Return Strips,Expiry Return Value from customer,Expiry from godown,Expiry return strip to supplier,Expiry to supplier,Godown to store Strips,Gowdown breakage,Intransit breakage (Retail),Inventory value - PTS/EPR (15th of the month),Inward Strips,Inward value ( PTS/EPR),Billed orders ( Retail ),Billed line items (Retail),Billed Strips (Retail),Sale Return Amt,Sales Return Strips,Sales Return ( At PTR after discount),Sale Return Value from customer,Billed orders (Inter company ),Billed line items (Inter company),Billed Strips (Inter company),Billed orders (Total),Billed line items (Total),Billed Strips (Total),Value of Non-moving item
Simba,2022-04-01,55961.22,483.0,55961.22,285777.97,696.0,71102.8,0.0,495049.87,58170.72,204414014.146594,3887049.0,318687138.74,159196.0,878900.0,2679465.0,18049794.03,163382.0,18049794.03,18049794.03,2149.0,27750.0,918215.0,161345.0,906650.0,3597680.0,0.0
Simba,2022-05-01,8883351.22,83215.0,8883351.22,802954.45,96562.0,9779874.88,0.0,357101.72,434875.5,208907472.196625,3026672.0,252284672.77,158177.0,867147.0,2591492.0,13543957.81,137421.0,13543957.81,13543957.81,1981.0,24274.0,618097.0,160158.0,891421.0,3209589.0,0.0
Simba,2022-06-01,361684.16,3358.0,361684.16,368659.64,3138.0,333659.57,0.0,549766.73,1990.95,207319446.77935,3579024.0,260430878.07,174017.0,947616.0,2915595.0,15749405.71,167534.0,15749405.71,15749405.71,2272.0,31166.0,664452.0,176289.0,978782.0,3580047.0,0.0
Simba,2022-07-01,8989271.59,85618.0,8989271.59,528747.22,126467.0,11047467.19,3698884.0,533248.75,439457.96,216218901.444657,4534797.0,342216248.74,195322.0,1062330.0,3534491.0,15336104.82,177769.0,15336104.82,15336104.82,2515.0,32464.0,1104607.0,197837.0,1094794.0,4639098.0,0.0
Simba,2022-08-01,852884.5,8635.0,852884.5,597981.98,10883.0,929245.01,3821785.0,351536.22,0.0,235462336.830244,4007575.0,303297522.34,200029.0,1083470.0,3600295.0,15110682.87,137482.0,15110682.87,15110682.87,2398.0,28824.0,928672.0,202427.0,1112294.0,4528967.0,0.0
Simba,2022-09-01,10153696.95,95653.0,10153696.95,325053.0,108619.0,10882377.71,3043006.0,193668.44,323512.78,273140944.417816,4563264.0,333217333.36,175344.0,942134.0,2964502.0,16861228.65,141143.0,16861228.65,16861228.65,2614.0,32501.0,1168749.0,177958.0,974635.0,4133251.0,0.0
Simba,2022-10-01,1126069.1,9906.0,1126069.1,2232360.11,7915.0,910520.14,2915787.0,525308.15,27860.32,272729096.73846,3307803.0,264013895.04,188007.0,1057417.0,3570530.0,15045556.43,184417.0,15045556.43,15045556.43,2144.0,25808.0,684289.0,190151.0,1083225.0,4254819.0,0.0
Simba,2022-11-01,12078937.41,107516.06,12078937.41,642744.41,184785.0,14709826.55,2794771.0,820879.04,434999.45,270838688.197014,4139168.0,335475778.44,193221.0,1022826.0,3245422.0,17809292.28,186995.0,17809292.28,17809292.28,2225.0,27899.0,926020.0,195446.0,1050725.0,4171442.0,0.0
Simba,2022-12-01,2391518.68,22856.0,2391518.68,1166593.32,12502.0,1192645.73,3006502.0,522150.59,1281.86,262464224.75698,4094117.0,324373251.53,205946.0,1088388.0,3641630.0,19302468.79,176351.0,19302468.79,19302468.79,2340.0,27573.0,809485.0,208286.0,1115961.0,4451115.0,0.0
Simba,2023-01-01,9709744.42,85349.0,9709744.42,242851.15,3890.0,171216.85,1747320.0,441551.33,415880.28,258943926.35325,2019766.0,159032869.07,113552.0,613059.0,1870105.0,9993213.17,92914.0,9993213.17,9993213.17,1252.0,16171.0,325451.0,114804.0,629230.0,2195556.0,0.0
Surat,2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11077.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101021.15,0.0,0.0,0.0,0.0,0.0,0.0,10693394.3533308
Surat,2022-02-01,0.0,0.0,0.0,25.44,1.0,36.89,0.0,8120.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143574.35,0.0,0.0,0.0,0.0,0.0,0.0,10887423.1972561
Surat,2022-03-01,0.0,0.0,70.71,0.0,0.0,0.0,0.0,3132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161967.69,0.0,0.0,0.0,0.0,0.0,0.0,10135851.622574
Surat,2022-04-01,0.0,0.0,0.0,10676.5,0.0,0.0,0.0,8994.21,0.0,32878543.9840581,280048.0,5949804.26,6546.0,22976.0,72382.0,220699.67,5269.0,220699.67,220699.67,134.0,831.0,202845.0,6680.0,23807.0,275227.0,10079294.217436
Surat,2022-05-01,0.0,0.0,0.0,6174.14,95.0,25641.28,0.0,6374.63,0.0,30960042.1731807,192526.0,8513197.25,6384.0,21890.0,66197.0,173166.8,2165.0,173166.8,173166.8,195.0,1389.0,199430.0,6579.0,23279.0,265627.0,9849535.04106277
Surat,2022-06-01,0.0,0.0,0.0,695.76,3.0,504.74,0.0,7165.03,0.0,29712292.8790871,171801.0,7315475.99,6884.0,23362.0,68524.0,185371.34,4388.0,185371.34,185371.34,249.0,3021.0,518157.0,7133.0,26383.0,586681.0,9770271.3683485
Surat,2022-07-01,0.0,0.0,0.0,730272.09,2997.0,426484.76,177667.0,7539.34,0.0,24016928.6426594,316170.0,11144053.97,8108.0,28425.0,86599.0,159784.1,2151.0,159784.1,159784.1,247.0,2496.0,177874.0,8355.0,30921.0,264473.0,8371657.89806119
Surat,2022-08-01,60440.13,133.0,60440.13,0.0,1295.0,290960.54,50073.0,0.0,67.22,24387318.3815643,247896.0,8846266.41,6747.0,23236.0,69152.0,159471.49,2525.0,159471.49,159471.49,177.0,1451.0,151366.0,6924.0,24687.0,220518.0,8391926.73861383
Surat,2022-09-01,5391.92,57.0,5391.92,899138.96,2102.0,357926.11,403268.0,235984.34,0.0,24490522.5073715,243059.0,15289533.28,6225.0,20301.0,60008.0,135378.1,2503.0,135378.1,135378.1,287.0,1978.0,245976.0,6512.0,22279.0,305984.0,7798812.23809607
Surat,2022-10-01,1841.53,29.0,1841.53,96.43,0.0,0.0,117833.0,1197.41,133.9,31014341.3966986,172969.0,9282889.64,5429.0,19044.0,57784.0,245917.91,7823.0,245917.91,245917.91,105.0,659.0,69502.0,5534.0,19703.0,127286.0,8858690.84177106
Surat,2022-11-01,5305.92,79.0,5305.92,2679163.9,27405.0,5747426.59,370360.0,817124.06,126.65,25292022.3794451,348213.0,10765212.74,5475.0,17230.0,50333.0,363587.72,7533.0,363587.72,363587.72,188.0,1491.0,209082.0,5663.0,18721.0,259415.0,8454780.76705273
Surat,2022-12-01,10106.26,134.0,10106.26,155206.67,1493.0,292060.0,78255.0,0.0,325.99,21843202.2834016,226485.0,9049046.79,5977.0,18531.0,56590.0,214493.13,3243.0,214493.13,214493.13,167.0,849.0,168863.0,6144.0,19380.0,225453.0,6166209.13206252
Surat,2023-01-01,2332.39,41.0,2332.39,0.0,0.0,0.0,82411.0,41208.39,235.16,19270126.7705495,61161.0,3105326.19,2849.0,9072.0,26520.0,267433.46,3543.0,267433.46,267433.46,113.0,728.0,140895.0,2962.0,9800.0,167415.0,5175021.57286908
VPIM,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23665.0,217404.0,1228674.0,0.0,0.0,0.0,0.0,531.0,7012.0,404320.0,24196.0,224416.0,1632994.0,0.0
VPIM,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33797.0,316994.0,1425031.0,0.0,0.0,0.0,0.0,555.0,5910.0,243590.0,34352.0,322904.0,1668621.0,0.0
VPIM,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35955.0,330821.0,1428138.0,0.0,0.0,0.0,0.0,359.0,3229.0,174374.0,36314.0,334050.0,1602512.0,0.0
VPIM,2022-07-01,3718234.4526,24860.0,0.0,0.0,0.0,0.0,1012953.0,0.0,0.0,0.0,39620488.055,0.0,21142.0,217780.0,918223.0,43995584.4009,381666.0,43995584.4009,0.0,478.0,5966.0,281674.0,21620.0,223746.0,1199897.0,0.0
VPIM,2022-08-01,1623902.05,15560.0,0.0,0.0,0.0,0.0,872450.0,0.0,0.0,0.0,34882694.435,0.0,16225.0,188114.0,804743.0,21716340.4648,176131.0,21716340.4648,0.0,582.0,5047.0,321611.0,16807.0,193161.0,1126354.0,0.0
VPIM,2022-09-01,2021886.1125,18004.0,0.0,0.0,0.0,0.0,1165323.0,0.0,0.0,0.0,47911177.755,0.0,18705.0,212022.0,853510.0,6830728.035,65325.0,6830728.035,0.0,692.0,8506.0,320908.0,19397.0,220528.0,1174418.0,0.0
VPIM,2022-10-01,1890458.292,17299.0,0.0,0.0,0.0,0.0,980817.0,0.0,0.0,0.0,39304658.8,0.0,19253.0,219169.0,839181.0,32294897.0666,255423.0,32294897.0666,0.0,580.0,5793.0,247312.0,19833.0,224962.0,1086493.0,0.0
VPIM,2022-11-01,2110622.56,18746.0,0.0,0.0,0.0,0.0,1120917.0,0.0,0.0,0.0,43829372.295,0.0,20166.0,215219.0,846615.0,6876268.0747,90173.0,6876268.0747,0.0,612.0,5879.0,244860.0,20778.0,221098.0,1091475.0,0.0
VPIM,2022-12-01,1974367.19,16767.0,0.0,0.0,0.0,0.0,1216319.0,0.0,0.0,0.0,42385929.26,0.0,21748.0,225088.0,955055.0,23031512.6319,256762.0,23031512.6319,0.0,730.0,6694.0,345957.0,22478.0,231782.0,1301012.0,0.0
VPIM,2023-01-01,893489.76,6911.0,0.0,0.0,0.0,0.0,621741.0,0.0,0.0,0.0,21130636.62,0.0,11910.0,118120.0,472743.0,33563205.0816,320354.0,33563205.0816,0.0,409.0,3637.0,224546.0,12319.0,121757.0,697289.0,0.0
Varanasi,2022-02-01,0.0,0.0,0.0,225.4,0.0,0.0,0.0,4811.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38311.35,0.0,0.0,0.0,0.0,0.0,0.0,3535621.45858326
Varanasi,2022-03-01,0.0,0.0,0.0,535.29,0.0,0.0,0.0,11575.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66788.93,0.0,0.0,0.0,0.0,0.0,0.0,3501116.74758326
Varanasi,2022-04-01,0.0,0.0,0.0,39.2,0.0,0.0,0.0,14711.81,0.0,14288774.7020856,39366.0,1770323.16,3844.0,12037.0,45357.0,91487.55,1119.0,91487.55,91487.55,11.0,33.0,1179.0,3855.0,12070.0,46536.0,3379804.32658333
Varanasi,2022-05-01,0.0,0.0,0.0,160.67,75.0,710.06,0.0,5828.23,0.0,13924870.1327218,74970.0,3720769.23,4187.0,11977.0,46374.0,99571.38,1251.0,99571.38,99571.38,21.0,84.0,1853.0,4208.0,12061.0,48227.0,3303420.65408327
Varanasi,2022-06-01,0.0,0.0,0.0,0.0,10.0,211.3,0.0,8996.61,0.0,15094558.2362399,63616.0,2839459.84,4479.0,12351.0,42152.0,131357.65,1477.0,131357.65,131357.65,100.0,1029.0,10649.0,4579.0,13380.0,52801.0,3283830.15006804
Varanasi,2022-07-01,0.0,0.0,0.0,362706.74,2076.0,362706.74,57235.0,16124.57,0.0,14504877.2020504,51565.0,2626262.77,5388.0,14993.0,53981.0,142158.77,1952.0,142158.77,142158.77,23.0,106.0,4205.0,5411.0,15099.0,58186.0,3016578.19915904
Varanasi,2022-08-01,0.0,0.0,0.0,259753.58,0.0,0.0,49752.0,3825.99,0.0,13530635.8764141,54827.0,2596603.04,6131.0,17642.0,62858.0,108950.29,1530.0,108950.29,108950.29,19.0,62.0,2981.0,6150.0,17704.0,65839.0,2565869.2700682
Varanasi,2022-09-01,0.0,0.0,0.0,625617.32,3210.0,437798.91,57790.0,14402.39,0.0,12630105.8240437,65463.0,3649908.24,6022.0,17080.0,62910.0,100827.21,1319.0,100827.21,100827.21,42.0,118.0,5955.0,6064.0,17198.0,68865.0,2253445.53546824
Varanasi,2022-10-01,0.0,0.0,0.0,88203.3,3701.0,499479.27,82793.0,2415.9,0.0,13093444.748334,103627.0,5306793.46,6077.0,18744.0,74027.0,100385.21,1121.0,100385.21,100385.21,19.0,32.0,1737.0,6096.0,18776.0,75764.0,1932831.8372182
Varanasi,2022-11-01,248.08,4.0,248.08,260.98,0.0,0.0,89205.0,5067.18,0.0,12937111.6873222,91767.0,4160590.44,6106.0,18022.0,71890.0,93690.5,1106.0,93690.5,93690.5,25.0,56.0,6324.0,6131.0,18078.0,78214.0,1832318.38721818
Varanasi,2022-12-01,3347.1,31.0,3347.1,449786.97,2928.0,449538.6,106569.0,7392.28,187.37,12388651.7616472,105199.0,4527009.95,6413.0,17612.0,76226.0,99744.44,1111.0,99744.44,99744.44,24.0,48.0,5052.0,6437.0,17660.0,81278.0,1154661.38521818
Varanasi,2023-01-01,2436.94,52.0,2436.94,79546.84,594.0,79162.67,45301.0,906.59,662.37,12330303.4291307,31608.0,1770488.54,3163.0,8556.0,32402.0,47824.65,570.0,47824.65,47824.65,13.0,36.0,3290.0,3176.0,8592.0,35692.0,1450873.58686096
Venk,2022-01-01,0.0,0.0,302713.16,200399.44,2320.0,314012.26,0.0,4164.44,16627.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654531.03,0.0,0.0,0.0,0.0,0.0,0.0,3913575.79774697
Venk,2022-02-01,0.0,0.0,399940.82,479740.39,10655.0,1444161.35,0.0,16090.76,8315.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345148.61,0.0,0.0,0.0,0.0,0.0,0.0,3776942.37780116
Venk,2022-03-01,0.0,0.0,135561.99,6338.71,2022.0,282975.12,0.0,16706.49,3187.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171049.63,0.0,0.0,0.0,0.0,0.0,0.0,3456713.5938475
Venk,2022-04-01,339772.27,4433.0,339772.27,209611.05,3804.0,452783.68,0.0,27205.0,2409.72,41313066.6722369,463649.0,26521385.77,6155.0,60857.0,368365.0,1172946.29,12489.0,1172946.29,1172946.29,88.0,687.0,28524.0,6243.0,61544.0,396889.0,3572472.56203537
Venk,2022-05-01,497128.61,5632.0,497128.61,640634.37,13826.0,2066047.68,0.0,18166.57,1593.26,41953976.6224547,359865.0,23056752.92,6469.0,64454.0,389091.0,333037.88,4744.0,333037.88,333037.88,96.0,534.0,31396.0,6565.0,64988.0,420487.0,3490424.08610613
Venk,2022-06-01,234114.21,2644.0,234114.21,378262.51,2666.0,427346.17,0.0,14128.71,4300.39,44266275.9350734,526699.0,32738040.57,6473.0,69020.0,431496.0,1042919.76,13747.0,1042919.76,1042919.76,160.0,1259.0,48431.0,6633.0,70279.0,479927.0,3031203.51060234
Venk,2022-07-01,317215.98,3714.0,317215.98,243957.35,5416.0,928984.22,0.0,20922.93,2039.0,44780603.2034179,486832.0,30019292.0,6565.0,68818.0,449534.0,445359.04,5129.0,445359.04,445359.04,127.0,789.0,36253.0,6692.0,69607.0,485787.0,3150774.73223915
Venk,2022-08-01,477166.63,5688.0,477166.63,320427.99,2631.0,452085.58,0.0,52446.54,4584.72,45994623.4489182,429863.0,26142571.07,6005.0,65346.0,432016.0,613990.15,8305.0,613990.15,613990.15,132.0,702.0,37150.0,6137.0,66048.0,469166.0,3128182.21459733
Venk,2022-09-01,303062.51,3288.0,303062.51,68095.9,8008.0,1194922.02,0.0,3521.44,8779.58,44640628.3082718,490924.0,30198558.78,6070.0,64633.0,418467.0,343688.16,3735.0,343688.16,343688.16,141.0,954.0,40715.0,6211.0,65587.0,459182.0,2715294.87363136
Venk,2022-10-01,395597.85,4804.0,395597.85,732123.04,4796.0,759427.77,0.0,1525.02,2893.03,47193797.9339704,478059.0,29386183.07,5636.0,62724.0,404826.0,783719.13,9105.0,783719.13,783719.13,169.0,915.0,33764.0,5805.0,63639.0,438590.0,2510901.82671272
Venk,2022-11-01,577607.0,7216.0,577607.0,134494.27,11517.0,1496860.01,0.0,15589.57,11938.61,49371370.1807898,463669.0,26415169.64,5540.0,56236.0,365690.0,581956.11,6684.0,581956.11,581956.11,201.0,884.0,40779.0,5741.0,57120.0,406469.0,2506335.30839646
Venk,2022-12-01,825582.57,9518.0,825582.57,734024.69,23751.0,3381746.91,0.0,213827.77,6786.69,47965963.6949189,437096.0,26467605.83,5773.0,59962.0,388153.0,666590.55,7818.0,666590.55,666590.55,99.0,754.0,35278.0,5872.0,60716.0,423431.0,2293416.9807957
Venk,2023-01-01,181854.51,2047.0,181854.51,150632.48,3116.0,481847.06,0.0,40934.62,2471.11,47181485.2318773,220560.0,14669316.67,3170.0,33204.0,210814.0,200362.85,2673.0,200362.85,200362.85,92.0,372.0,12442.0,3262.0,33576.0,223256.0,2076185.32710374
